"date","page","query","clicks","impressions","ctr","position"
2017-02-05,"http://digi-women.com/team-member/jessica-maybury-elucidate/","""leave a"" ~elucidate",0,1,0,505
2017-02-18,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,2,0,31.5
2016-12-30,"http://digi-women.com/wearehere-unfail-unconference/","unfail",0,1,0,30
2017-02-02,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,2,0,6
2016-12-27,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,54
2017-03-10,"http://digi-women.com/digiwomens-first-ever-event-was-a-marvel-to-behold/","marvel event",0,1,0,233
2017-01-07,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,3,0,1
2016-12-21,"http://digi-women.com/author/admin/","pauline sargent",0,2,0,7.5
2017-02-15,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","speaking tech there",0,15,0,40.3333333333333
2017-01-16,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,2,0,4
2017-03-07,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,3,0,3.66666666666667
2017-02-06,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,2,0,9
2017-01-06,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,76
2017-02-01,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers jobs",0,1,0,35
2017-01-27,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna apps",0,1,0,49
2017-03-03,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,48
2017-03-07,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van",0,1,0,45
2017-02-22,"http://digi-women.com/","women in tech",0,1,0,18
2017-01-06,"http://digi-women.com/team-member/jennie-brennan-virtual-office-worx/","jennie brennan",0,1,0,2
2017-02-04,"http://digi-women.com/the-digiwomen-launch/","digiwomen",0,1,0,1
2016-12-23,"http://digi-women.com/","digi facebook",0,1,0,7
2017-01-28,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","one two for you",0,1,0,316
2017-01-30,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,1,0,3
2017-01-25,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","swipe summit",0,1,0,7
2017-01-22,"http://digi-women.com/event-organisers-we-want-30pc-quota/","the event organisers",0,1,0,129
2017-01-22,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,3,0,6.66666666666667
2017-01-26,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,10
2017-01-29,"http://digi-women.com/more-about-the-unfail-unconference-26th-april-2014/","unfail",0,1,0,18
2017-01-22,"http://digi-women.com/dublin-business-school-careers-fair-2016/","digi career",0,1,0,26
2017-03-06,"http://digi-women.com/team-member/patricia-gaffey-gaffey-productions/","patricia gaffey",0,1,0,7
2017-01-28,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","rutgers university data science",0,1,0,29
2017-03-12,"http://digi-women.com/","women in tech",0,2,0,8.5
2017-01-07,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,2,0,10
2017-03-08,"http://digi-women.com/contact-us/","digiwomen",0,2,0,2
2017-01-18,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers jobs",0,1,0,37
2017-01-13,"http://digi-women.com/we-are-here-women-in-tech/","digi reload code hack",0,1,0,37
2017-02-05,"http://digi-women.com/team-member/jessica-maybury-elucidate/","""leave a reply"" ~elucidate",0,4,0,85
2017-02-06,"http://digi-women.com/the-digiwomen-launch/","digiwomen",0,1,0,1
2017-01-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","digi career",0,2,0,20
2017-02-04,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,2,0,2
2017-01-29,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","seema mody husband",0,1,0,38
2017-03-11,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,2,0,2
2017-02-13,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,5,0,2.4
2017-01-30,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","wids 2017",0,1,0,17
2016-12-18,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,6
2017-01-22,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,8
2017-01-28,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,7
2017-01-04,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,2,0,3.5
2017-02-11,"http://digi-women.com/team-member/elizabeth-davis-bettymail/","elizabeth davis facebook",0,1,0,59
2017-01-16,"http://digi-women.com/making-ireland-click-pauline-sargent/","make ireland click",0,1,0,9
2017-01-24,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2016-12-26,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,77
2017-02-20,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,1,0,9
2017-02-03,"http://digi-women.com/","women near me",0,1,0,77
2017-02-16,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","game of thrones costumes for women",0,1,0,28
2017-02-26,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,1
2017-02-14,"http://digi-women.com/","women in tech ireland",0,1,0,4
2017-01-30,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs students",0,1,0,40
2016-12-21,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","priya price instagram",0,1,0,42
2016-12-25,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit 2015 speakers",0,1,0,24
2017-01-16,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,1,0,7
2016-12-13,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,2,0,2
2017-01-12,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school vacancies",0,1,0,35
2016-12-22,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,1,0,2
2016-12-16,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,6
2016-12-13,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","""leave a reply"" website adult costumes",0,1,0,48
2017-01-15,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin busines school",0,1,0,39
2017-02-14,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","swipe summit",0,1,0,6
2017-02-16,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend dublin",0,1,0,20
2017-01-14,"http://digi-women.com/dublin-business-school-careers-fair-2016/","digi career",0,1,0,26
2017-02-16,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school careers",0,1,0,8
2016-12-15,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,1,0,9
2017-03-12,"http://digi-women.com/","digi women",0,1,0,1
2017-02-13,"http://digi-women.com/author/admin/","digiwomen",0,1,0,2
2016-12-19,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","zavvy",0,1,0,25
2017-02-06,"http://digi-women.com/press-releases/","digiwomen",0,1,0,1
2017-02-15,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,3
2017-02-24,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers careers",0,1,0,39
2016-12-20,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","zavvy",0,2,0,22
2017-02-18,"http://digi-women.com/","digiwomen",0,1,0,1
2017-02-15,"http://digi-women.com/","digi smith",0,1,0,4
2017-01-18,"http://digi-women.com/team-member/aisling-foley-marketing/","aisling foley",0,1,0,19
2016-12-30,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,3,0,5
2017-02-16,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,2
2017-01-11,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,7
2017-01-06,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,3,0,4
2017-01-27,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,9
2017-02-08,"http://digi-women.com/zen-hen-by-clare-mulvany/","hen zen",0,1,0,3
2017-01-08,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,6
2017-03-08,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,5
2017-03-08,"http://digi-women.com/dublin-business-school-digiwomen-society/","dublin business school",0,1,0,30
2017-02-10,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend",0,1,0,26
2017-02-22,"http://digi-women.com/","digi woman",0,1,0,4
2017-01-11,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,1,0,29
2017-02-16,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","speaking tech there",0,17,0,42.7647058823529
2017-02-07,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,9
2017-01-11,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,1,0,10
2017-01-11,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,6,0,37.8333333333333
2016-12-30,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs castle house",0,1,0,11
2017-02-25,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke silicon republic",0,1,0,5
2016-12-15,"http://digi-women.com/","digi facebook",0,3,0,8
2017-02-03,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,1,0,31
2017-01-24,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","irish fairy door company facebook",0,5,0,44.6
2016-12-23,"http://digi-women.com/team-member/aisling-foley-marketing-2/","aisling foley",0,1,0,4
2017-02-19,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,1,0,38
2017-01-10,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs business school",0,1,0,26
2017-02-14,"http://digi-women.com/be-better-at-facebook-for-business/","facebook digi",0,2,0,22
2017-01-29,"http://digi-women.com/team-member/gina-bowes/","gina bowes",0,1,0,13
2017-01-29,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2017-02-24,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,8
2017-02-14,"http://digi-women.com/","digi ireland",0,1,0,9
2016-12-28,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,1,0,3
2017-03-03,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,3,0,5
2016-12-23,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,6
2017-01-25,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","swipe summit",0,1,0,6
2017-02-19,"http://digi-women.com/about-digiwomen/","digiwomen",0,3,0,2
2016-12-30,"http://digi-women.com/embrace-your-feminine-side-why-being-sensitive-is-good-for-business/","aisling mcgowan",0,1,0,74
2017-03-01,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2017-01-10,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,6
2017-02-27,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,32.5
2016-12-31,"http://digi-women.com/","digi facebook",0,1,0,10
2017-03-10,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs college dublin",0,1,0,44
2017-03-13,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","digi business",0,1,0,46
2017-01-27,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,3,0,38.6666666666667
2017-01-20,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","digi facebook",0,1,0,23
2017-01-10,"http://digi-women.com/author/enormous/","roseanne smith",0,1,0,7
2017-01-20,"http://digi-women.com/team-member/joan-mulvihill-ailbhe-lee-iia/","ailbhe lee",0,1,0,10
2017-01-24,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,6
2017-01-17,"http://digi-women.com/team-member/aisling-foley-marketing-2/","foley marketing",0,1,0,40
2017-02-14,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers careers",0,1,0,48
2017-02-23,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,6
2017-03-11,"http://digi-women.com/about-digiwomen/","digiwomen",0,1,0,3
2017-03-11,"http://digi-women.com/event-organisers-we-want-30pc-quota/","the event organisers",0,1,0,304
2017-03-11,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,4,0,2.25
2017-03-07,"http://digi-women.com/be-better-at-facebook-for-business/","facebook digi",0,2,0,14.5
2017-03-05,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,7
2017-03-02,"http://digi-women.com/","digi gender",0,2,0,8.5
2016-12-18,"http://digi-women.com/","digi facebook",0,2,0,7
2017-02-14,"http://digi-women.com/margaret-charleville-one-to-one-computer-training/","one to one computer training",0,1,0,9
2017-02-13,"http://digi-women.com/","women in technology ireland",0,3,0,3
2017-03-04,"http://digi-women.com/team-member/lorna-keogh/","lorna keogh",0,2,0,2
2016-12-22,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","tracey monaghan",0,1,0,40
2017-03-13,"http://digi-women.com/","digi facebook",0,2,0,11
2017-02-06,"http://digi-women.com/dublin-business-school-careers-fair-2016/","digi career",0,1,0,32
2017-02-02,"http://digi-women.com/dublin-business-school-digiwomen-society/","business school dublin",0,1,0,46
2017-03-10,"http://digi-women.com/dublin-business-school-careers-fair-2016/","career fair dublin",0,1,0,26
2016-12-17,"http://digi-women.com/","http://digi",0,1,0,19
2017-03-13,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,2
2017-02-08,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","ohsnap sweden",0,1,0,3
2017-02-07,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,2,0,47
2017-02-02,"http://digi-women.com/team-member/aisling-foley-marketing-2/","aisling foley",0,2,0,21
2017-02-15,"http://digi-women.com/dublin-business-school-careers-fair-2016/","business schools in dublin",0,1,0,62
2017-01-08,"http://digi-women.com/author/yvonnec/","yvonne costello",0,3,0,10
2017-02-12,"http://digi-women.com/author/yvonnec/","yvonne costello facebook",0,1,0,8
2017-03-10,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs business school",0,1,0,36
2017-02-03,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","women in data science rutgers",0,1,0,10
2017-02-23,"http://digi-women.com/","women in tech ireland",0,1,0,10
2017-01-06,"http://digi-women.com/","digiwomen",0,2,0,1
2017-03-04,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,2,0,18
2017-02-14,"http://digi-women.com/koffee-klatsch-something-new-in-dublin/","klatsch",0,1,0,305
2016-12-30,"http://digi-women.com/","digi facebook",0,3,0,7
2017-02-11,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers jobs",0,1,0,31
2017-02-16,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,1,0,10
2017-01-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs students",0,2,0,31.5
2017-02-02,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,2,0,43.5
2017-01-28,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,2,0,9
2017-02-12,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","digital hub development agency",0,2,0,35
2017-01-03,"http://digi-women.com/deadline-for-30pc-quota-of-female-speakers-is-looming/","quota change deadline",0,1,0,66
2016-12-21,"http://digi-women.com/team-member/linda-farrelly/","linda farrelly",0,1,0,2
2017-01-20,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","seema mody bio",0,1,0,50
2016-12-22,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,3,0,40.3333333333333
2017-02-20,"http://digi-women.com/about-digiwomen/","digiwomen",0,1,0,2
